shipment_id,carrier,region,shipment_mode,product_category,ship_date,delivery_date,delivery_days,estimated_days,freight_cost_usd,shipment_weight_kg,shipment_value_usd,is_late,is_damaged,delivery_status
SHP_00212,SafeExpress,Delhi,Sea,Auto Parts,2022-09-06,2022-09-17,11,6,244.72,276.26,1628.14,True,False,Late
SHP_00213,Amazon Logistics,Pune,Ground,Industrial,2023-01-04,2023-01-16,12,10,35.35,490.67,170.28,True,False,Late
SHP_00214,BlueDart,Pune,Ground,Consumer Goods,2022-02-16,2022-02-22,6,6,26.7,276.88,146.96,False,False,On Time
SHP_00215,DTDC,Bangalore,Air,Medical Devices,2022-08-24,2022-09-10,17,9,230.01,249.9,1363.42,True,False,Late
SHP_00216,DTDC,Ahmedabad,Sea,Auto Parts,2023-04-17,2023-04-26,9,5,110.47,360.3,544.61,True,False,Late
SHP_00217,Amazon Logistics,Mumbai,Sea,Pharma,2022-03-18,2022-03-20,2,3,68.3,421.35,231.44,False,False,On Time
SHP_00218,DHL,Chennai,Sea,Auto Parts,2023-01-18,2023-01-24,6,3,91.96,466.98,687.54,True,False,Late
SHP_00219,DHL,Mumbai,Sea,Consumer Goods,2022-01-13,2022-01-19,6,3,100.83,268.1,375.1,True,False,Late
SHP_00220,SafeExpress,Kolkata,Air,Electronics,2022-04-09,2022-04-16,7,5,114.55,263.46,789.4,True,False,Late
SHP_00221,Ecom Express,Delhi,Ground,Consumer Goods,2023-04-16,2023-04-22,6,6,56.5,414.12,140.33,False,False,On Time
SHP_00222,Gati,Mumbai,Air,Consumer Goods,2023-01-24,2023-02-09,16,9,165.68,318.56,1030.04,True,False,Late
SHP_00223,Ecom Express,Pune,Sea,Electronics,2023-06-25,2023-06-28,3,3,47.2,434.12,345.76,False,False,On Time
SHP_00224,DHL,Delhi,Sea,Industrial,2023-07-11,2023-07-14,3,3,122.52,157.59,951.84,False,False,On Time
SHP_00225,SafeExpress,Kolkata,Air,Industrial,2022-06-16,2022-06-30,14,6,230.24,194.88,1698.98,True,False,Late
SHP_00226,SafeExpress,Bangalore,Sea,Electronics,2023-05-28,2023-06-04,7,8,97.58,116.46,239.67,False,False,On Time
SHP_00227,SpeedPost,Jaipur,Ground,Medical Devices,2022-01-31,2022-02-13,13,7,168.31,178.23,1287.04,True,False,Late
SHP_00228,Gati,Jaipur,Sea,Consumer Goods,2022-03-29,2022-04-07,9,7,208.36,41.48,609.52,True,False,Late
SHP_00229,Gati,Bangalore,Sea,Consumer Goods,2022-11-21,2022-11-29,8,8,96.47,471.51,450.36,False,False,On Time
SHP_00230,FedEx,Bangalore,Air,Apparel,2023-03-18,2023-03-31,13,10,83.25,204.32,179.62,True,False,Late
SHP_00231,FedEx,Jaipur,Sea,Medical Devices,2023-01-30,2023-02-03,4,3,68.45,389.69,434.59,True,False,Late
SHP_00232,BlueDart,Jaipur,Sea,Apparel,2023-01-25,2023-01-30,5,5,53.24,134.57,153.1,False,False,On Time
SHP_00233,DTDC,Kolkata,Ground,Auto Parts,2022-03-20,2022-03-31,11,8,249.96,360.59,1243.5,True,False,Late
SHP_00234,XpressBees,Delhi,Air,Industrial,2022-01-07,2022-01-17,10,9,113.37,190.26,813.22,True,False,Late
SHP_00235,Ecom Express,Jaipur,Air,Industrial,2022-11-25,2022-12-03,8,6,57.99,482.31,453.04,True,False,Late
SHP_00236,SafeExpress,Ahmedabad,Sea,Food,2022-11-30,2022-12-12,12,9,226.97,196.77,609.03,True,False,Late
SHP_00237,SpeedPost,Surat,Air,Pharma,2023-04-18,2023-04-30,12,6,223.58,415.73,539.93,True,False,Late
SHP_00238,Ecom Express,Ahmedabad,Air,Industrial,2022-09-05,2022-09-12,7,7,100.1,394.64,244.62,False,False,On Time
SHP_00239,XpressBees,Jaipur,Ground,Consumer Goods,2023-07-11,2023-07-15,4,3,98.67,406.24,548.89,True,False,Late
SHP_00240,FedEx,Chennai,Sea,Medical Devices,2022-06-20,2022-06-26,6,3,128.28,338.9,564.14,True,False,Late
SHP_00241,Ecom Express,Delhi,Air,Electronics,2022-09-22,2022-10-01,9,6,103.42,279.22,633.55,True,False,Late
SHP_00242,Delhivery,Kolkata,Ground,Apparel,2022-12-20,2022-12-25,5,3,35.98,208.28,279.58,True,False,Late
SHP_00243,SafeExpress,Bangalore,Ground,Industrial,2022-12-18,2022-12-30,12,10,173.8,174.48,449.4,True,False,Late
SHP_00244,XpressBees,Pune,Air,Industrial,2022-02-15,2022-02-18,3,4,114.16,324.16,692.13,False,False,On Time
SHP_00245,SafeExpress,Chennai,Sea,Apparel,2023-07-20,2023-07-29,9,5,180.77,479.25,613.02,True,False,Late
SHP_00246,UPS,Bangalore,Sea,Consumer Goods,2023-02-10,2023-02-16,6,3,117.73,225.06,538.89,True,True,Late
SHP_00247,BlueDart,Chennai,Ground,Electronics,2023-08-15,2023-08-22,7,4,44.63,163.33,211.78,True,False,Late
SHP_00248,XpressBees,Surat,Sea,Medical Devices,2023-09-04,2023-09-16,12,9,66.22,57.56,272.29,True,False,Late
SHP_00249,UPS,Hyderabad,Sea,Electronics,2023-11-20,2023-11-26,6,5,37.38,153.04,115.81,True,False,Late
SHP_00250,Amazon Logistics,Kolkata,Ground,Apparel,2023-08-12,2023-08-23,11,9,44.5,317.93,274.15,True,False,Late
SHP_00251,UPS,Surat,Air,Auto Parts,2022-10-23,2022-10-28,5,5,58.03,225.77,134.73,False,False,On Time
SHP_00252,DHL,Ahmedabad,Air,Food,2023-01-29,2023-02-10,12,10,96.89,208.11,682.04,True,False,Late
SHP_00253,FedEx,Jaipur,Air,Food,2022-10-27,2022-10-31,4,3,48.61,144.69,324.93,True,False,Late
SHP_00254,XpressBees,Surat,Sea,Electronics,2023-08-10,2023-08-15,5,4,106.39,411.73,446.96,True,False,Late
SHP_00255,DHL,Ahmedabad,Sea,Food,2023-03-12,2023-03-16,4,4,56.26,499.66,264.33,False,False,On Time
SHP_00256,FedEx,Ahmedabad,Air,Food,2022-08-03,2022-08-14,11,8,91.44,83.41,259.27,True,False,Late
SHP_00257,BlueDart,Mumbai,Sea,Medical Devices,2023-06-30,2023-07-10,10,7,81.57,162.16,507.72,True,False,Late
SHP_00258,DTDC,Surat,Sea,Electronics,2022-05-19,2022-05-27,8,9,258.65,433.59,714.22,False,False,On Time
SHP_00259,BlueDart,Bangalore,Sea,Medical Devices,2022-09-11,2022-09-22,11,9,39.93,316.38,230.27,True,False,Late
SHP_00260,FedEx,Delhi,Ground,Industrial,2023-01-13,2023-01-25,12,10,59.37,1.74,394.5,True,False,Late
SHP_00261,SafeExpress,Ahmedabad,Sea,Medical Devices,2022-03-06,2022-03-17,11,9,254.26,412.51,1263.24,True,False,Late
SHP_00262,DTDC,Pune,Sea,Apparel,2023-08-03,2023-08-17,14,10,240.95,381.25,548.32,True,False,Late
SHP_00263,XpressBees,Mumbai,Air,Apparel,2023-03-28,2023-04-06,9,10,129.14,214.19,1029.78,False,False,On Time
SHP_00264,Gati,Hyderabad,Air,Industrial,2022-04-06,2022-04-17,11,8,94.84,332.42,558.94,True,True,Late
SHP_00265,Gati,Hyderabad,Sea,Food,2023-03-16,2023-03-20,4,4,80.2,238.66,224.26,False,False,On Time
SHP_00266,Gati,Ahmedabad,Air,Pharma,2022-12-18,2022-12-27,9,4,204.93,239.11,691.37,True,False,Late
SHP_00267,FedEx,Delhi,Ground,Medical Devices,2022-11-03,2022-11-10,7,5,106.21,376.7,297.27,True,False,Late
SHP_00268,UPS,Delhi,Sea,Pharma,2023-09-17,2023-09-24,7,5,61.87,106.92,401.51,True,False,Late
SHP_00269,SpeedPost,Ahmedabad,Air,Electronics,2022-04-13,2022-04-18,5,5,186.12,192.32,1447.92,False,False,On Time
SHP_00270,UPS,Chennai,Ground,Electronics,2022-09-12,2022-09-18,6,7,114.03,329.37,434.44,False,False,On Time
SHP_00271,Amazon Logistics,Chennai,Sea,Consumer Goods,2022-10-30,2022-11-02,3,3,76.96,56.82,384.61,False,False,On Time
SHP_00272,Amazon Logistics,Mumbai,Ground,Medical Devices,2022-05-16,2022-05-28,12,9,69.19,273.4,210.1,True,False,Late
SHP_00273,FedEx,Mumbai,Sea,Electronics,2022-01-15,2022-01-22,7,7,29.18,30.7,196.55,False,False,On Time
SHP_00274,Gati,Surat,Ground,Consumer Goods,2023-02-16,2023-02-27,11,4,176.78,76.76,442.23,True,False,Late
SHP_00275,BlueDart,Bangalore,Sea,Medical Devices,2023-02-05,2023-02-10,5,4,98.36,365.11,696.27,True,False,Late
SHP_00276,FedEx,Kolkata,Air,Auto Parts,2023-09-19,2023-09-23,4,3,94.94,329.2,289.93,True,False,Late
SHP_00277,UPS,Mumbai,Air,Auto Parts,2022-12-22,2022-12-29,7,7,64.05,375.01,463.77,False,False,On Time
SHP_00278,FedEx,Mumbai,Ground,Consumer Goods,2022-10-06,2022-10-11,5,4,99.79,288.54,245.72,True,False,Late
SHP_00279,Delhivery,Mumbai,Ground,Apparel,2023-01-12,2023-01-18,6,5,106.2,447.19,641.95,True,False,Late
SHP_00280,SafeExpress,Surat,Air,Pharma,2022-01-13,2022-01-18,5,6,164.92,191.8,478.35,False,False,On Time
SHP_00281,DHL,Surat,Sea,Consumer Goods,2022-08-18,2022-08-26,8,8,68.71,360.28,249.25,False,False,On Time
SHP_00282,Delhivery,Delhi,Sea,Pharma,2022-07-03,2022-07-12,9,6,128.05,477.06,309.06,True,False,Late
SHP_00283,DTDC,Hyderabad,Ground,Electronics,2023-07-21,2023-07-30,9,10,146.41,146.15,981.98,False,False,On Time
SHP_00284,BlueDart,Ahmedabad,Ground,Auto Parts,2022-07-20,2022-07-26,6,6,25.67,205.31,87.23,False,False,On Time
SHP_00285,SafeExpress,Mumbai,Ground,Pharma,2023-11-05,2023-11-17,12,9,98.71,265.14,338.48,True,False,Late
SHP_00286,DHL,Bangalore,Sea,Industrial,2022-04-06,2022-04-09,3,3,119.22,260.12,739.77,False,False,On Time
SHP_00287,SafeExpress,Delhi,Sea,Electronics,2023-06-02,2023-06-12,10,5,93.47,284.13,430.89,True,False,Late
SHP_00288,BlueDart,Hyderabad,Ground,Medical Devices,2023-02-07,2023-02-16,9,8,72.54,117.19,555.75,True,False,Late
SHP_00289,SpeedPost,Delhi,Air,Electronics,2022-06-18,2022-07-04,16,10,136.53,60.81,566.56,True,False,Late
SHP_00290,XpressBees,Hyderabad,Ground,Industrial,2022-05-03,2022-05-07,4,4,109.8,152.46,683.86,False,False,On Time
SHP_00291,BlueDart,Pune,Air,Electronics,2022-09-12,2022-09-22,10,8,78.91,338.75,281.0,True,False,Late
SHP_00292,DHL,Kolkata,Ground,Food,2022-04-07,2022-04-16,9,10,109.41,70.33,226.67,False,False,On Time
SHP_00293,BlueDart,Bangalore,Air,Consumer Goods,2023-01-17,2023-01-24,7,4,86.54,458.76,212.02,True,False,Late
SHP_00294,BlueDart,Ahmedabad,Air,Electronics,2022-12-06,2022-12-09,3,4,123.94,25.79,935.1,False,False,On Time
SHP_00295,SafeExpress,Kolkata,Ground,Pharma,2023-01-27,2023-02-06,10,9,143.71,454.2,524.53,True,False,Late
SHP_00296,UPS,Mumbai,Sea,Food,2023-10-25,2023-11-03,9,7,68.26,275.57,161.49,True,False,Late
SHP_00297,UPS,Kolkata,Air,Food,2023-10-08,2023-10-13,5,3,107.1,179.88,564.11,True,False,Late
SHP_00298,SpeedPost,Surat,Ground,Consumer Goods,2022-10-04,2022-10-08,4,5,137.4,109.9,1013.27,False,False,On Time
SHP_00299,DHL,Ahmedabad,Sea,Medical Devices,2023-08-22,2023-08-28,6,6,35.51,328.6,127.81,False,False,On Time
SHP_00300,SafeExpress,Mumbai,Air,Consumer Goods,2022-12-30,2023-01-05,6,5,122.58,159.34,788.02,True,False,Late
SHP_00301,SpeedPost,Mumbai,Sea,Medical Devices,2023-08-05,2023-08-18,13,5,250.71,418.43,1720.47,True,False,Late
SHP_00302,Amazon Logistics,Hyderabad,Air,Auto Parts,2022-02-08,2022-02-11,3,4,49.43,109.8,254.99,False,True,On Time
SHP_00303,SpeedPost,Chennai,Air,Medical Devices,2022-07-01,2022-07-08,7,8,83.94,293.51,629.83,False,False,On Time
SHP_00304,Amazon Logistics,Pune,Air,Medical Devices,2023-11-10,2023-11-22,12,9,35.61,151.23,100.37,True,False,Late
SHP_00305,Ecom Express,Ahmedabad,Sea,Medical Devices,2022-06-28,2022-07-06,8,8,94.88,407.32,405.17,False,False,On Time
SHP_00306,DTDC,Bangalore,Air,Pharma,2023-08-10,2023-08-27,17,9,85.83,301.39,645.98,True,False,Late
SHP_00307,BlueDart,Jaipur,Air,Auto Parts,2022-05-25,2022-06-01,7,8,49.99,491.2,150.34,False,False,On Time
SHP_00308,FedEx,Pune,Ground,Pharma,2022-09-29,2022-10-05,6,6,97.78,175.57,657.29,False,False,On Time
SHP_00309,DHL,Kolkata,Ground,Consumer Goods,2022-06-20,2022-07-01,11,9,117.59,175.94,500.0,True,False,Late
SHP_00310,SpeedPost,Chennai,Air,Auto Parts,2022-03-17,2022-03-23,6,3,83.61,130.93,219.76,True,False,Late
SHP_00311,Ecom Express,Bangalore,Sea,Electronics,2023-07-15,2023-07-20,5,4,87.37,307.02,427.8,True,False,Late
SHP_00312,Gati,Bangalore,Sea,Consumer Goods,2022-06-10,2022-06-13,3,3,139.6,487.21,622.01,False,False,On Time
SHP_00313,SafeExpress,Surat,Ground,Industrial,2022-11-01,2022-11-07,6,6,88.93,286.1,625.99,False,False,On Time
SHP_00314,Delhivery,Mumbai,Ground,Electronics,2022-10-29,2022-11-08,10,10,35.18,103.87,205.07,False,False,On Time
SHP_00315,XpressBees,Delhi,Ground,Consumer Goods,2023-04-28,2023-05-09,11,10,34.57,272.29,107.49,True,False,Late
SHP_00316,Delhivery,Bangalore,Ground,Pharma,2022-09-27,2022-10-09,12,10,52.66,418.62,283.6,True,False,Late
SHP_00317,SafeExpress,Delhi,Air,Medical Devices,2023-07-09,2023-07-26,17,9,120.95,30.96,522.82,True,False,Late
SHP_00318,Amazon Logistics,Ahmedabad,Sea,Food,2023-05-03,2023-05-09,6,7,66.45,427.04,146.75,False,False,On Time
SHP_00319,Amazon Logistics,Jaipur,Sea,Apparel,2022-05-04,2022-05-14,10,10,124.65,84.0,407.77,False,False,On Time
SHP_00320,DHL,Kolkata,Air,Consumer Goods,2022-07-26,2022-08-03,8,5,52.08,455.45,389.82,True,False,Late
SHP_00321,Ecom Express,Surat,Ground,Medical Devices,2022-10-10,2022-10-19,9,10,107.59,311.72,552.51,False,False,On Time
SHP_00322,Ecom Express,Bangalore,Air,Electronics,2022-04-19,2022-04-24,5,4,116.08,440.13,843.6,True,False,Late
SHP_00323,Gati,Ahmedabad,Sea,Auto Parts,2022-02-08,2022-02-16,8,5,152.54,309.31,928.19,True,False,Late
SHP_00324,Ecom Express,Pune,Sea,Food,2022-02-20,2022-03-03,11,10,119.19,10.61,822.93,True,False,Late
SHP_00325,DTDC,Ahmedabad,Sea,Electronics,2022-08-22,2022-08-30,8,5,255.36,221.83,1776.01,True,False,Late
SHP_00326,Ecom Express,Jaipur,Sea,Electronics,2022-07-12,2022-07-22,10,10,120.91,203.88,593.28,False,False,On Time
SHP_00327,Delhivery,Mumbai,Sea,Apparel,2022-03-09,2022-03-19,10,7,67.36,390.37,346.62,True,False,Late
SHP_00328,UPS,Chennai,Air,Pharma,2022-09-13,2022-09-18,5,3,30.31,180.51,96.83,True,False,Late
SHP_00329,XpressBees,Surat,Ground,Electronics,2023-11-29,2023-12-02,3,3,64.11,297.22,196.53,False,False,On Time
SHP_00330,SpeedPost,Surat,Ground,Medical Devices,2022-06-17,2022-06-24,7,7,131.31,193.59,390.97,False,False,On Time
SHP_00331,BlueDart,Chennai,Sea,Food,2023-11-25,2023-12-02,7,6,93.42,256.88,671.48,True,False,Late
SHP_00332,Gati,Mumbai,Ground,Apparel,2023-10-25,2023-11-07,13,5,224.16,112.27,1266.52,True,False,Late
SHP_00333,SafeExpress,Hyderabad,Ground,Consumer Goods,2022-12-24,2023-01-06,13,10,119.28,151.42,611.17,True,False,Late
SHP_00334,SpeedPost,Delhi,Air,Medical Devices,2023-07-29,2023-08-08,10,7,203.19,241.13,816.36,True,False,Late
SHP_00335,Delhivery,Hyderabad,Ground,Industrial,2022-07-12,2022-07-20,8,5,105.37,449.89,719.95,True,False,Late
SHP_00336,SpeedPost,Kolkata,Sea,Medical Devices,2023-11-29,2023-12-03,4,5,197.97,498.74,704.09,False,False,On Time
SHP_00337,Ecom Express,Mumbai,Sea,Food,2022-12-18,2022-12-27,9,6,92.02,238.13,703.4,True,False,Late
SHP_00338,DTDC,Bangalore,Sea,Apparel,2022-10-28,2022-11-07,10,4,103.03,129.7,705.76,True,False,Late
SHP_00339,UPS,Pune,Sea,Electronics,2022-08-16,2022-08-24,8,8,103.14,153.89,693.98,False,False,On Time
SHP_00340,DTDC,Jaipur,Ground,Auto Parts,2022-05-01,2022-05-10,9,10,235.95,292.0,1808.75,False,False,On Time
SHP_00341,BlueDart,Surat,Air,Consumer Goods,2023-06-27,2023-07-06,9,7,30.68,427.19,86.65,True,False,Late
SHP_00342,Ecom Express,Jaipur,Ground,Apparel,2022-11-20,2022-11-24,4,5,76.2,315.7,233.24,False,False,On Time
SHP_00343,DHL,Ahmedabad,Ground,Food,2022-06-22,2022-06-29,7,5,107.45,389.99,298.33,True,False,Late
SHP_00344,Ecom Express,Kolkata,Ground,Auto Parts,2023-01-28,2023-01-30,2,3,81.05,365.46,624.12,False,False,On Time
SHP_00345,Amazon Logistics,Chennai,Air,Pharma,2023-10-04,2023-10-10,6,6,97.82,172.5,271.31,False,False,On Time
SHP_00346,SpeedPost,Hyderabad,Air,Electronics,2022-02-16,2022-02-26,10,7,162.07,260.38,833.8,True,False,Late
SHP_00347,Gati,Bangalore,Ground,Auto Parts,2023-01-03,2023-01-10,7,6,250.66,459.14,1108.0,True,False,Late
SHP_00348,SafeExpress,Bangalore,Air,Pharma,2023-08-27,2023-09-01,5,5,145.99,325.44,324.71,False,False,On Time
SHP_00349,DTDC,Surat,Sea,Pharma,2023-09-01,2023-09-04,3,3,197.64,10.36,1213.21,False,False,On Time
SHP_00350,Ecom Express,Delhi,Sea,Industrial,2023-05-01,2023-05-06,5,5,98.0,315.34,373.06,False,False,On Time
SHP_00351,Gati,Surat,Ground,Apparel,2023-03-05,2023-03-16,11,4,209.38,59.31,561.99,True,False,Late
SHP_00352,BlueDart,Jaipur,Air,Industrial,2023-06-20,2023-06-27,7,6,98.86,148.03,221.09,True,False,Late
SHP_00353,BlueDart,Ahmedabad,Ground,Food,2022-01-03,2022-01-05,2,3,120.22,417.7,723.02,False,False,On Time
SHP_00354,FedEx,Surat,Air,Electronics,2022-09-20,2022-09-28,8,6,128.81,148.36,616.44,True,False,Late
SHP_00355,UPS,Mumbai,Ground,Medical Devices,2023-11-25,2023-12-05,10,8,102.55,47.95,671.62,True,False,Late
SHP_00356,UPS,Bangalore,Ground,Medical Devices,2023-03-25,2023-03-31,6,7,64.13,171.69,172.06,False,False,On Time
SHP_00357,XpressBees,Hyderabad,Ground,Auto Parts,2023-03-08,2023-03-12,4,5,38.91,363.34,306.98,False,False,On Time
SHP_00358,FedEx,Kolkata,Sea,Auto Parts,2023-08-06,2023-08-16,10,10,89.19,389.69,505.54,False,False,On Time
SHP_00359,SafeExpress,Bangalore,Ground,Auto Parts,2022-04-26,2022-05-11,15,9,88.28,131.18,343.01,True,False,Late
SHP_00360,Gati,Surat,Sea,Food,2023-11-17,2023-12-02,15,8,174.16,350.44,447.84,True,False,Late
SHP_00361,BlueDart,Ahmedabad,Ground,Consumer Goods,2022-06-02,2022-06-04,2,3,92.56,78.89,656.53,False,False,On Time
SHP_00362,UPS,Delhi,Ground,Medical Devices,2022-09-04,2022-09-13,9,8,30.29,111.74,177.5,True,False,Late
SHP_00363,BlueDart,Delhi,Ground,Auto Parts,2023-08-10,2023-08-19,9,10,114.94,223.81,311.74,False,False,On Time
SHP_00364,Gati,Mumbai,Air,Consumer Goods,2023-02-27,2023-03-09,10,3,178.84,413.04,1207.3,True,False,Late
SHP_00365,Gati,Hyderabad,Sea,Food,2023-11-02,2023-11-16,14,10,145.4,27.61,485.27,True,False,Late
SHP_00366,Amazon Logistics,Jaipur,Sea,Auto Parts,2023-11-04,2023-11-14,10,8,36.97,379.78,123.13,True,False,Late
SHP_00367,Gati,Hyderabad,Sea,Medical Devices,2022-04-19,2022-04-23,4,3,168.64,411.01,1088.58,True,False,Late
SHP_00368,DTDC,Jaipur,Air,Food,2022-05-04,2022-05-15,11,9,162.27,390.82,1022.42,True,False,Late
SHP_00369,Ecom Express,Mumbai,Sea,Electronics,2023-04-07,2023-04-20,13,10,125.4,67.75,626.12,True,False,Late
SHP_00370,DHL,Surat,Ground,Auto Parts,2023-06-05,2023-06-13,8,5,43.23,407.71,113.32,True,False,Late
SHP_00371,SpeedPost,Pune,Sea,Consumer Goods,2023-03-05,2023-03-14,9,6,151.62,171.76,570.86,True,False,Late
SHP_00372,UPS,Kolkata,Sea,Industrial,2023-07-15,2023-07-26,11,8,91.42,100.84,525.21,True,False,Late
SHP_00373,Delhivery,Bangalore,Sea,Apparel,2023-05-31,2023-06-07,7,8,104.88,281.36,576.51,False,False,On Time
SHP_00374,SafeExpress,Kolkata,Sea,Industrial,2023-03-09,2023-03-19,10,3,99.16,190.74,229.89,True,True,Late
SHP_00375,DTDC,Bangalore,Ground,Industrial,2022-05-30,2022-06-05,6,3,116.72,270.82,484.63,True,False,Late
SHP_00376,SpeedPost,Surat,Air,Consumer Goods,2022-09-01,2022-09-07,6,7,246.77,194.08,1910.05,False,False,On Time
SHP_00377,Delhivery,Surat,Air,Pharma,2022-09-15,2022-09-24,9,6,116.23,430.29,541.44,True,False,Late
SHP_00378,Gati,Pune,Sea,Food,2022-07-18,2022-07-31,13,7,111.94,341.49,349.46,True,False,Late
SHP_00379,Amazon Logistics,Delhi,Ground,Pharma,2023-03-15,2023-03-25,10,7,52.75,80.88,373.26,True,True,Late
SHP_00380,XpressBees,Bangalore,Air,Apparel,2022-11-27,2022-12-03,6,3,113.53,150.93,765.13,True,False,Late
SHP_00381,FedEx,Pune,Sea,Food,2022-07-08,2022-07-15,7,4,41.73,271.77,184.47,True,False,Late
SHP_00382,BlueDart,Pune,Ground,Medical Devices,2022-10-28,2022-11-06,9,6,80.7,498.32,560.23,True,False,Late
SHP_00383,DHL,Delhi,Sea,Medical Devices,2023-04-02,2023-04-11,9,6,121.45,122.29,271.96,True,False,Late
SHP_00384,Ecom Express,Delhi,Ground,Industrial,2023-07-08,2023-07-14,6,7,120.69,411.14,512.9,False,False,On Time
SHP_00385,XpressBees,Ahmedabad,Air,Industrial,2023-10-30,2023-11-06,7,6,78.96,474.13,237.22,True,False,Late
SHP_00386,Amazon Logistics,Surat,Air,Electronics,2022-08-04,2022-08-12,8,6,112.74,103.19,786.08,True,False,Late
SHP_00387,SafeExpress,Kolkata,Sea,Electronics,2022-06-07,2022-06-16,9,3,209.04,19.42,509.95,True,False,Late
SHP_00388,DTDC,Surat,Air,Food,2022-09-22,2022-10-06,14,9,161.2,202.52,628.43,True,False,Late
SHP_00389,FedEx,Surat,Air,Electronics,2023-08-23,2023-08-25,2,3,62.56,251.67,233.91,False,False,On Time
SHP_00390,SpeedPost,Delhi,Ground,Auto Parts,2023-01-26,2023-02-03,8,9,165.32,266.97,465.92,False,False,On Time
SHP_00391,Amazon Logistics,Hyderabad,Sea,Apparel,2022-11-02,2022-11-09,7,8,83.12,277.76,227.7,False,True,On Time
SHP_00392,SpeedPost,Kolkata,Sea,Electronics,2022-11-09,2022-11-19,10,6,118.11,452.86,839.61,True,False,Late
SHP_00393,UPS,Chennai,Sea,Industrial,2022-07-18,2022-07-22,4,4,95.45,283.86,222.05,False,False,On Time
SHP_00394,Amazon Logistics,Ahmedabad,Sea,Electronics,2022-10-25,2022-10-30,5,4,35.31,362.93,173.84,True,False,Late
SHP_00395,UPS,Chennai,Air,Industrial,2023-09-27,2023-10-01,4,4,58.37,225.6,332.6,False,False,On Time
SHP_00396,SpeedPost,Bangalore,Sea,Medical Devices,2022-11-20,2022-11-30,10,9,80.87,123.46,269.23,True,False,Late
SHP_00397,Ecom Express,Hyderabad,Ground,Apparel,2023-11-27,2023-12-07,10,8,73.6,179.69,282.1,True,False,Late
SHP_00398,UPS,Jaipur,Air,Industrial,2022-05-24,2022-05-31,7,6,102.02,313.5,649.31,True,False,Late
SHP_00399,Amazon Logistics,Mumbai,Sea,Consumer Goods,2023-08-28,2023-09-02,5,6,82.92,271.96,662.73,False,False,On Time
SHP_00400,UPS,Pune,Ground,Food,2023-08-27,2023-09-03,7,7,73.79,255.45,323.25,False,False,On Time
SHP_00401,Gati,Chennai,Sea,Apparel,2023-06-11,2023-06-22,11,5,108.66,283.4,586.21,True,False,Late
SHP_00402,UPS,Ahmedabad,Ground,Pharma,2022-08-13,2022-08-23,10,10,31.6,185.03,71.32,False,False,On Time
SHP_00403,Delhivery,Kolkata,Ground,Auto Parts,2022-02-17,2022-02-21,4,3,35.84,484.24,207.92,True,False,Late
SHP_00404,SafeExpress,Hyderabad,Sea,Apparel,2023-01-21,2023-02-03,13,9,185.78,449.16,458.32,True,False,Late
SHP_00405,BlueDart,Surat,Ground,Medical Devices,2022-12-20,2023-01-01,12,10,118.15,3.8,861.57,True,False,Late
SHP_00406,BlueDart,Delhi,Sea,Industrial,2022-08-05,2022-08-10,5,5,41.52,301.21,286.56,False,False,On Time
SHP_00407,Ecom Express,Pune,Sea,Electronics,2023-05-09,2023-05-21,12,10,47.12,81.04,329.85,True,False,Late
SHP_00408,DHL,Bangalore,Sea,Apparel,2022-05-18,2022-05-24,6,3,40.42,83.59,304.55,True,False,Late
SHP_00409,Ecom Express,Jaipur,Sea,Pharma,2023-11-09,2023-11-15,6,7,47.74,303.46,230.51,False,False,On Time
SHP_00410,BlueDart,Kolkata,Sea,Apparel,2023-08-20,2023-08-28,8,5,94.26,132.63,598.09,True,False,Late
SHP_00411,XpressBees,Jaipur,Sea,Electronics,2022-08-24,2022-09-04,11,9,38.88,8.77,199.7,True,False,Late
SHP_00412,Gati,Kolkata,Air,Electronics,2022-07-01,2022-07-19,18,10,187.97,438.94,975.3,True,False,Late
SHP_00413,FedEx,Ahmedabad,Sea,Apparel,2023-09-10,2023-09-15,5,3,79.81,185.5,180.42,True,False,Late
SHP_00414,BlueDart,Ahmedabad,Ground,Medical Devices,2023-08-27,2023-09-02,6,4,39.06,238.83,132.61,True,False,Late
SHP_00415,DTDC,Jaipur,Sea,Consumer Goods,2022-09-21,2022-09-26,5,6,207.65,394.82,1135.41,False,False,On Time
SHP_00416,DHL,Kolkata,Sea,Food,2022-11-20,2022-11-30,10,9,36.19,213.32,199.49,True,False,Late
SHP_00417,Amazon Logistics,Kolkata,Sea,Medical Devices,2023-09-19,2023-09-28,9,7,104.27,206.91,698.89,True,False,Late
SHP_00418,Delhivery,Surat,Sea,Auto Parts,2022-09-17,2022-09-27,10,7,61.16,352.89,392.32,True,False,Late
SHP_00419,Gati,Delhi,Sea,Food,2023-04-03,2023-04-08,5,5,118.6,200.58,478.03,False,False,On Time
SHP_00420,SafeExpress,Mumbai,Air,Consumer Goods,2023-10-14,2023-10-17,3,3,228.19,236.1,1278.2,False,False,On Time
SHP_00421,DTDC,Chennai,Ground,Electronics,2023-09-16,2023-09-24,8,3,247.52,200.62,1469.54,True,False,Late
SHP_00422,SpeedPost,Mumbai,Air,Auto Parts,2023-03-26,2023-03-31,5,3,233.1,465.41,1190.89,True,False,Late
